run_id,condition,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,key_press,viewing_distance_cm,cardWidth_px,final_width_px,scale_factor,item_width,pixels_unit_screen,pixels_per_unit,animation_sequence,responses,button_pressed,value,col_row_answers,correct_response,question_order,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
9,1,"""",image-button-response,57,299145,0.0-2.0-6.4,4122.205,detection grids/019L.jpg,"""","""","""","""","""","""","""","""","""","""",1,"""","""",TRUE,"""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",image-button-response,58,300413,0.0-2.0-7.4,1264.49,detection grids/019L.jpg,"""","""","""","""","""","""","""","""","""","""",3,"""","""",TRUE,"""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",call-function,59,300420,0.0-2.0-0.5,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,60,300425,0.0-2.0-1.5,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,61,301426,0.0-2.0-2.5,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,62,302928,0.0-2.0-3.5,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,63,304431,0.0-2.0-4.5,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",animation,64,312299,0.0-2.0-5.5,7861.9,"""","""","""","""","""","""","""","""","""","[{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":321.1400000145659},{""stimulus"":""blank"",""time"":561.7550000024494},{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":641.3050000264775},{""stimulus"":""blank"",""time"":881.7900000140071},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":961.2100000085775},{""stimulus"":""blank"",""time"":1202.8750000172295},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":1281.2250000133645},{""stimulus"":""blank"",""time"":1522.7500000037253},{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":1602.3150000255555},{""stimulus"":""blank"",""time"":1843.6950000177603},{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":1921.1250000225846},{""stimulus"":""blank"",""time"":2162.8100000089034},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":2242.255000019213},{""stimulus"":""blank"",""time"":2483.6750000249594},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":2562.190000026021},{""stimulus"":""blank"",""time"":2803.6600000050385},{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":2882.195000012871},{""stimulus"":""blank"",""time"":3123.5750000050757},{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":3202.1650000242516},{""stimulus"":""blank"",""time"":3443.615000025602},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":3521.1249999993015},{""stimulus"":""blank"",""time"":3762.620000023162},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":3841.035000019474},{""stimulus"":""blank"",""time"":4082.585000025574},{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":4162.135000020498},{""stimulus"":""blank"",""time"":4403.565000015078},{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":4481.030000024475},{""stimulus"":""blank"",""time"":4722.520000010263},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":4802.090000011958},{""stimulus"":""blank"",""time"":5042.5300000060815},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":5122.335000021849},{""stimulus"":""blank"",""time"":5363.510000024689},{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":5442.06000000122},{""stimulus"":""blank"",""time"":5682.495000015479},{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":5761.980000010226},{""stimulus"":""blank"",""time"":6003.470000025118},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":6080.91499999864},{""stimulus"":""blank"",""time"":6321.454999997513},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":6400.880000001052},{""stimulus"":""blank"",""time"":6642.435000016121},{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":6721.955000015441},{""stimulus"":""blank"",""time"":6963.41000002576},{""stimulus"":""img/016_L_filler_absent.jpg"",""time"":7041.885000013281},{""stimulus"":""blank"",""time"":7283.504999999423},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":7360.834999999497},{""stimulus"":""blank"",""time"":7602.370000007795},{""stimulus"":""img/016_L_filler_present.jpg"",""time"":7681.805000000168}]","[{""key_press"":32,""rt"":7861.81500001112,""stimulus"":""img/016_L_filler_present.jpg""}]","""","""","0,2","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",image-button-response,65,314824,0.0-2.0-6.5,2520.365,detection grids/016L.jpg,"""","""","""","""","""","""","""","""","""","""",0,"""","""",TRUE,"""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",image-button-response,66,315893,0.0-2.0-7.5,1061.885,detection grids/016L.jpg,"""","""","""","""","""","""","""","""","""","""",2,"""","""",TRUE,"""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",call-function,67,315896,0.0-2.0-0.6,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,68,315898,0.0-2.0-1.6,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,69,316900,0.0-2.0-2.6,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,70,318402,0.0-2.0-3.6,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,71,319909,0.0-2.0-4.6,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",animation,72,324305,0.0-2.0-5.6,4393.965,"""","""","""","""","""","""","""","""","""","[{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":321.74499999382533},{""stimulus"":""blank"",""time"":563.3300000044983},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":641.8650000123307},{""stimulus"":""blank"",""time"":883.3049999957439},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":961.7450000077952},{""stimulus"":""blank"",""time"":1203.2649999891873},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":1280.750000005355},{""stimulus"":""blank"",""time"":1522.274999995716},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":1601.7400000127964},{""stimulus"":""blank"",""time"":1842.2699999937322},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":1920.7250000035856},{""stimulus"":""blank"",""time"":2162.2450000140816},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":2241.7549999954645},{""stimulus"":""blank"",""time"":2483.215000014752},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":2561.8299999914598},{""stimulus"":""blank"",""time"":2803.264999995008},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":2881.729999993695},{""stimulus"":""blank"",""time"":3123.185000004014},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":3201.5799999935552},{""stimulus"":""blank"",""time"":3442.1650000149384},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":3521.600000007311},{""stimulus"":""blank"",""time"":3763.1300000066403},{""stimulus"":""img/015_R_filler_present.jpg"",""time"":3842.579999996815},{""stimulus"":""blank"",""time"":4084.130000002915},{""stimulus"":""img/015_R_filler_absent.jpg"",""time"":4161.590000003343}]","[{""key_press"":32,""rt"":4393.905000004452,""stimulus"":""img/015_R_filler_absent.jpg""}]","""","""","3,0","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",image-button-response,73,327440,0.0-2.0-6.6,3125.89,detection grids/015R.jpg,"""","""","""","""","""","""","""","""","""","""",3,"""","""",TRUE,"""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",image-button-response,74,328808,0.0-2.0-7.6,1364.2,detection grids/015R.jpg,"""","""","""","""","""","""","""","""","""","""",0,"""","""",TRUE,"""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",call-function,75,328817,0.0-2.0-0.7,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,76,328820,0.0-2.0-1.7,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,77,329821,0.0-2.0-2.7,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,78,331323,0.0-2.0-3.7,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,79,332825,0.0-2.0-4.7,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",animation,80,335621,0.0-2.0-5.7,2789.61,"""","""","""","""","""","""","""","""","""","[{""stimulus"":""img/013_R_filler_absent.jpg"",""time"":321.80000000516884},{""stimulus"":""blank"",""time"":562.6300000003539},{""stimulus"":""img/013_R_filler_absent.jpg"",""time"":641.9400000013411},{""stimulus"":""blank"",""time"":882.5500000093598},{""stimulus"":""img/013_R_filler_present.jpg"",""time"":961.8849999969825},{""stimulus"":""blank"",""time"":1203.4399999829475},{""stimulus"":""img/013_R_filler_present.jpg"",""time"":1281.8749999860302},{""stimulus"":""blank"",""time"":1523.4249999921303},{""stimulus"":""img/013_R_filler_absent.jpg"",""time"":1601.859999995213},{""stimulus"":""blank"",""time"":1843.4499999857508},{""stimulus"":""img/013_R_filler_absent.jpg"",""time"":1921.9349999912083},{""stimulus"":""blank"",""time"":2163.4049999993294},{""stimulus"":""img/013_R_filler_present.jpg"",""time"":2240.8850000065286},{""stimulus"":""blank"",""time"":2482.3449999967124},{""stimulus"":""img/013_R_filler_present.jpg"",""time"":2561.7999999958556}]","[{""key_press"":32,""rt"":2789.5250000001397,""stimulus"":""img/013_R_filler_present.jpg""}]","""","""","3,1","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",image-button-response,81,339359,0.0-2.0-6.7,3733.875,detection grids/013R.jpg,"""","""","""","""","""","""","""","""","""","""",3,"""","""",TRUE,"""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",image-button-response,82,341162,0.0-2.0-7.7,1794.39,detection grids/013R.jpg,"""","""","""","""","""","""","""","""","""","""",1,"""","""",TRUE,"""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",call-function,83,341165,0.0-2.0-0.8,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,84,341166,0.0-2.0-1.8,"""","""","""","""","""","""","""","""","""","""","""","""","""",[object Object],"""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,85,342167,0.0-2.0-2.8,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,86,343669,0.0-2.0-3.8,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
9,1,"""",html-keyboard-response,87,345175,0.0-2.0-4.8,null,"<p style=""font-size: 48px;"">ready?</p>",null,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",9/13/2020 14:30,67.249.186.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",WebKit,Chrome,85.0.4183.102,Windows,10
